lv1,lv2,lvrel,att1,att2,attrel,tech1,tech2,techrel,n1,n2,nrel,wp1,wp2,wprel,y
16.0,13.0,1.23,2880.0,1764.0,1.63,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
9.5,13.33,0.71,1660.0,3394.0,0.49,4.33,6.17,0.7,6,6,1.0,1.8199999999999998,1.0,1.82,0.0
18.0,4.0,4.5,4860.0,400.0,12.15,8.0,2.0,4.0,1,1,1.0,1.0,1.92,0.52,1.0
6.0,10.0,0.6,600.0,1728.0,0.35,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
16.0,1.0,16.0,3888.0,192.0,20.25,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,1.0
8.0,12.0,0.67,900.0,1620.0,0.56,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,0.0
11.0,10.0,1.1,1728.0,1680.0,1.03,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,1.0
18.0,13.0,1.38,3465.0,1920.0,1.8,8.0,6.0,1.33,1,1,1.0,1.0,1.0,1.0,0.0
1.0,15.5,0.06,192.0,3899.0,0.05,1.0,7.0,0.14,1,2,0.5,1.0,1.0,1.0,0.0
3.0,18.0,0.17,252.0,5120.0,0.05,2.0,8.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
7.0,16.0,0.44,900.0,2880.0,0.31,4.0,7.0,0.57,1,1,1.0,1.0,1.0,1.0,0.0
12.67,10.83,1.17,2659.67,2040.83,1.3,5.83,5.0,1.17,6,6,1.0,1.8900000000000001,1.0,1.89,1.0
9.0,16.0,0.56,750.0,3136.0,0.24,4.0,7.0,0.57,1,1,1.0,1.87,1.0,1.87,0.0
12.5,12.83,0.97,2950.75,2997.67,0.98,5.5,6.0,0.92,4,6,0.67,1.0,1.8,0.56,0.0
10.86,10.14,1.07,1683.57,1735.43,0.97,1.0,1.0,1.0,7,7,1.0,1.92,1.0,1.92,1.0
1.0,16.0,0.06,180.0,2200.0,0.08,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
19.0,4.0,4.75,4620.0,360.0,12.83,9.0,1.0,9.0,1,1,1.0,1.0,1.0,1.0,1.0
6.0,2.0,3.0,540.0,240.0,2.25,3.0,1.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
6.0,14.67,0.41,784.0,3120.0,0.25,3.5,6.33,0.55,2,3,0.67,1.0,1.97,0.51,0.0
17.0,18.0,0.94,3200.0,6399.0,0.5,8.0,8.0,1.0,1,2,0.5,1.0,1.0,1.0,0.0
17.0,18.0,0.94,3430.0,4032.0,0.85,1.0,8.0,0.12,1,1,1.0,1.0,1.0,1.0,1.0
2.0,4.0,0.5,216.0,400.0,0.54,1.0,1.0,1.0,1,1,1.0,1.0,1.92,0.52,1.0
11.0,8.0,1.38,1400.0,1008.0,1.39,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,1.0
20.0,13.0,1.54,5040.0,2058.0,2.45,9.0,6.0,1.5,1,1,1.0,1.0,1.0,1.0,1.0
1.0,2.0,0.5,180.0,240.0,0.75,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
11.12,7.2,1.54,1789.0,1610.0,1.11,5.25,3.6,1.46,8,5,1.6,1.8,1.9,0.95,1.0
4.0,11.0,0.36,400.0,2016.0,0.2,2.0,5.0,0.4,1,1,1.0,1.0,1.0,1.0,0.0
11.83,7.4,1.6,2337.67,916.8,2.55,5.5,1.0,5.5,6,5,1.2,1.0,1.0,1.0,1.0
8.0,11.0,0.73,900.0,1400.0,0.64,4.0,1.0,4.0,1,1,1.0,1.0,1.9,0.53,1.0
8.0,10.4,0.77,1502.8,1936.0,0.78,4.0,5.0,0.8,5,5,1.0,1.8399999999999999,1.8,1.02,0.0
11.0,18.0,0.61,1440.0,5040.0,0.29,5.0,8.0,0.62,1,1,1.0,1.0,1.0,1.0,0.0
2.0,20.0,0.1,225.0,6552.0,0.03,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
12.57,12.0,1.05,2658.71,2308.0,1.15,5.71,5.67,1.01,7,3,2.33,1.0,1.0,1.0,1.0
1.0,10.38,0.1,192.0,2064.62,0.09,1.0,1.0,1.0,1,8,0.12,1.0,1.77,0.56,0.0
9.0,11.71,0.77,1805.33,2293.14,0.79,4.33,5.57,0.78,6,7,0.86,1.0,1.0,1.0,0.0
5.0,3.0,1.67,378.0,300.0,1.26,3.0,2.0,1.5,1,1,1.0,1.0,1.0,1.0,1.0
17.0,5.0,3.4,3150.0,500.0,6.3,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
9.33,10.2,0.91,1647.33,2247.2,0.73,4.5,4.8,0.94,6,5,1.2,2.08,1.0,2.08,1.0
3.0,2.0,1.5,270.0,225.0,1.2,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
16.0,11.0,1.45,5184.0,1804.12,2.87,7.0,5.0,1.4,1,8,0.12,1.0,2.0700000000000003,0.48,0.0
11.71,11.0,1.06,2091.29,1756.0,1.19,1.0,5.5,0.18,7,2,3.5,1.78,1.0,1.78,1.0
11.0,10.29,1.07,1512.0,1683.43,0.9,5.0,4.71,1.06,1,7,0.14,1.0,1.87,0.53,0.0
11.0,15.0,0.73,1920.0,3528.0,0.54,5.0,7.0,0.71,1,1,1.0,1.0,1.0,1.0,0.0
3.0,10.0,0.3,300.0,1200.0,0.25,2.0,4.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
13.0,4.0,3.25,2058.0,243.0,8.47,6.0,2.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
15.0,13.0,1.15,2688.0,1890.0,1.42,7.0,6.0,1.17,1,1,1.0,1.92,1.0,1.92,1.0
2.0,7.75,0.26,216.0,1729.5,0.12,1.0,3.5,0.29,1,4,0.25,1.0,1.0,1.0,0.0
4.0,9.0,0.44,360.0,896.0,0.4,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,0.0
10.0,9.6,1.04,2240.0,1315.4,1.7,4.0,1.0,4.0,1,5,0.2,1.0,1.0,1.0,0.0
1.0,2.0,0.5,192.0,240.0,0.8,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
11.0,2.0,5.5,1920.0,240.0,8.0,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,1.0
14.29,5.67,2.52,2777.71,714.0,3.89,6.57,2.67,2.46,7,3,2.33,1.78,1.0,1.78,1.0
8.0,10.0,0.8,800.0,1200.0,0.67,4.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
20.0,13.5,1.48,6400.0,1995.0,3.21,9.0,1.0,9.0,1,2,0.5,1.0,1.0,1.0,1.0
16.0,19.0,0.84,3888.0,4410.0,0.88,7.0,9.0,0.78,1,1,1.0,1.0,1.0,1.0,0.0
11.0,5.25,2.1,1440.0,731.25,1.97,4.67,2.5,1.87,3,4,0.75,1.0,1.77,0.56,1.0
8.0,4.0,2.0,600.0,360.0,1.67,4.0,2.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
5.0,14.0,0.36,420.0,3888.0,0.11,3.0,6.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
13.0,9.4,1.38,2542.5,1514.4,1.68,6.25,4.2,1.49,4,5,0.8,1.0,1.0,1.0,1.0
15.0,11.0,1.36,2646.0,1800.0,1.47,1.0,5.0,0.2,1,1,1.0,1.0,1.0,1.0,1.0
1.0,15.0,0.07,180.0,2646.0,0.07,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
20.0,12.71,1.57,4212.0,2230.86,1.89,9.0,1.0,9.0,1,7,0.14,1.0,1.0,1.0,0.0
14.0,14.0,1.0,2160.0,1960.0,1.1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
20.0,8.5,2.35,5040.0,1163.67,4.33,9.0,4.0,2.25,1,6,0.17,1.0,1.0,1.0,0.0
5.0,15.0,0.33,450.0,2240.0,0.2,3.0,1.0,3.0,1,1,1.0,1.0,1.0,1.0,0.0
13.0,20.0,0.65,1680.0,4752.0,0.35,6.0,9.0,0.67,1,1,1.0,1.8,1.0,1.8,0.0
10.0,7.43,1.35,1470.0,1060.0,1.39,4.0,3.71,1.08,1,7,0.14,1.0,1.8,0.56,0.0
10.75,6.2,1.73,1896.0,692.4,2.74,4.75,1.0,4.75,4,5,0.8,2.17,1.0,2.17,1.0
8.0,4.0,2.0,840.0,450.0,1.87,4.0,2.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
15.0,19.0,0.79,2156.0,3888.0,0.55,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,0.0
19.0,9.17,2.07,3960.0,1812.5,2.18,1.0,4.5,0.22,1,6,0.17,1.0,1.0,1.0,0.0
9.0,13.33,0.68,1620.0,3073.67,0.53,4.0,6.0,0.67,1,6,0.17,1.0,1.0,1.0,0.0
6.0,13.0,0.46,600.0,1944.0,0.31,3.0,1.0,3.0,1,1,1.0,1.78,1.0,1.78,0.0
19.0,9.5,2.0,4480.0,1952.67,2.29,1.0,4.5,0.22,1,6,0.17,1.0,1.0,1.0,0.0
19.0,11.0,1.73,4536.0,1536.0,2.95,9.0,5.0,1.8,1,1,1.0,1.0,1.0,1.0,1.0
8.0,15.0,0.53,1440.0,2560.0,0.56,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,0.0
11.67,6.57,1.78,1674.0,974.14,1.72,1.0,3.29,0.3,3,7,0.43,1.0,1.94,0.52,0.0
11.0,3.0,3.67,1400.0,400.0,3.5,5.0,2.0,2.5,1,1,1.0,1.0,1.0,1.0,1.0
6.0,18.0,0.33,600.0,4224.0,0.14,1.0,8.0,0.12,1,1,1.0,1.0,1.0,1.0,0.0
8.0,9.12,0.88,1200.0,1636.5,0.73,4.0,4.25,0.94,1,8,0.12,1.0,1.0,1.0,0.0
3.0,8.0,0.38,270.0,1080.0,0.25,2.0,4.0,0.5,1,1,1.0,1.78,1.0,1.78,0.0
3.0,5.0,0.6,288.0,500.0,0.58,2.0,3.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
13.0,9.5,1.37,1800.0,1824.0,0.99,6.0,4.5,1.33,1,2,0.5,1.0,1.0,1.0,0.0
20.0,10.75,1.86,4752.0,2000.12,2.38,1.0,5.0,0.2,1,8,0.12,1.92,1.8,1.07,0.0
3.0,12.0,0.25,320.0,2016.0,0.16,2.0,5.0,0.4,1,1,1.0,1.0,1.0,1.0,0.0
11.0,11.0,1.0,1120.0,2406.6,0.47,5.0,5.2,0.96,1,5,0.2,1.0,1.0,1.0,0.0
15.0,7.0,2.14,2688.0,864.0,3.11,7.0,4.0,1.75,1,1,1.0,1.0,1.0,1.0,1.0
14.0,10.29,1.36,3240.0,1630.86,1.99,6.0,4.71,1.27,1,7,0.14,1.0,2.2,0.45,0.0
1.0,7.0,0.14,180.0,875.0,0.21,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
19.0,5.0,3.8,4032.0,560.0,7.2,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,1.0
12.25,12.38,0.99,2023.0,2949.75,0.69,1.0,5.88,0.17,4,8,0.5,1.8199999999999998,1.8900000000000001,0.96,0.0
8.0,7.0,1.14,960.0,576.0,1.67,4.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
16.0,1.0,16.0,3024.0,192.0,15.75,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
2.0,2.0,1.0,240.0,240.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.8399999999999999,0.54,0.0
2.0,14.0,0.14,216.0,2240.0,0.1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
10.4,15.0,0.69,2398.8,3648.5,0.66,4.8,7.0,0.69,5,6,0.83,2.2800000000000002,1.8399999999999999,1.24,0.0
6.0,13.0,0.46,600.0,2352.0,0.26,3.0,6.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
19.0,1.0,19.0,4320.0,192.0,22.5,9.0,1.0,9.0,1,1,1.0,1.0,1.8399999999999999,0.54,1.0
12.0,6.67,1.8,2268.0,606.67,3.74,5.0,3.33,1.5,1,3,0.33,1.0,1.94,0.52,0.0
7.0,10.4,0.67,1000.0,1759.2,0.57,3.2,4.8,0.67,5,5,1.0,1.0,1.0,1.0,0.0
1.0,13.0,0.08,180.0,2520.0,0.07,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
11.0,8.0,1.38,1920.0,1080.0,1.78,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,1.0
12.25,7.0,1.75,2058.0,720.0,2.86,5.5,4.0,1.38,4,1,4.0,1.8199999999999998,1.0,1.82,1.0
11.83,10.12,1.17,2096.67,2205.25,0.95,5.67,4.75,1.19,6,8,0.75,1.0,1.87,0.53,0.0
4.0,8.5,0.47,384.0,1221.75,0.31,1.0,1.0,1.0,1,4,0.25,1.0,1.0,1.0,0.0
20.0,4.0,5.0,4860.0,336.0,14.46,9.0,1.0,9.0,1,1,1.0,1.0,1.0,1.0,1.0
7.0,13.0,0.54,700.0,3272.0,0.21,1.0,5.67,0.18,1,3,0.33,1.0,1.8900000000000001,0.53,0.0
11.0,9.25,1.19,1440.0,1359.25,1.06,5.0,1.0,5.0,1,8,0.12,1.0,1.92,0.52,0.0
5.0,5.0,1.0,500.0,576.0,0.87,3.0,3.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
19.0,6.0,3.17,4536.0,720.0,6.3,9.0,3.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
14.0,1.0,14.0,2700.0,192.0,14.06,6.0,1.0,6.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,18.0,0.5,756.0,3300.0,0.23,4.0,8.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
19.0,5.0,3.8,4158.0,480.0,8.66,9.0,3.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
13.0,13.0,1.0,2016.0,1960.0,1.03,6.0,6.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
20.0,10.67,1.87,4235.0,1773.0,2.39,9.0,1.0,9.0,1,6,0.17,1.0,1.0,1.0,0.0
3.5,9.25,0.38,328.0,1338.0,0.25,2.0,4.75,0.42,2,4,0.5,1.8,1.0,1.8,0.0
2.0,4.0,0.5,256.0,360.0,0.71,1.0,1.0,1.0,1,1,1.0,1.8900000000000001,1.9,0.99,1.0
9.8,13.0,0.75,1798.4,2410.0,0.75,4.6,6.0,0.77,5,2,2.5,2.06,1.0,2.06,1.0
4.0,17.0,0.24,360.0,4320.0,0.08,1.0,8.0,0.12,1,1,1.0,1.0,1.0,1.0,0.0
12.0,19.0,0.63,1764.0,4312.0,0.41,1.0,9.0,0.11,1,1,1.0,1.9,1.0,1.9,0.0
11.0,9.0,1.22,2100.0,882.0,2.38,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,1.0
4.0,10.67,0.37,400.0,1434.0,0.28,1.0,1.0,1.0,1,3,0.33,1.0,1.0,1.0,0.0
13.0,17.0,0.76,2058.0,3240.0,0.64,6.0,1.0,6.0,1,1,1.0,1.0,1.0,1.0,1.0
12.0,15.0,0.8,2880.0,2520.0,1.14,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,1.0
6.0,17.0,0.35,560.0,3528.0,0.16,3.0,8.0,0.38,1,1,1.0,1.0,1.0,1.0,0.0
12.2,10.0,1.22,2031.6,2164.5,0.94,5.8,4.83,1.2,5,6,0.83,1.9,1.0,1.9,0.0
16.0,5.0,3.2,2160.0,540.0,4.0,7.0,3.0,2.33,1,1,1.0,1.0,1.0,1.0,0.0
15.0,13.0,1.15,2250.0,2880.0,0.78,7.0,6.0,1.17,1,1,1.0,1.0,1.0,1.0,1.0
5.0,10.0,0.5,600.0,1620.0,0.37,3.0,4.0,0.75,1,1,1.0,1.88,1.0,1.88,0.0
17.0,6.0,2.83,3024.0,576.0,5.25,8.0,3.0,2.67,1,1,1.0,1.0,1.9,0.53,1.0
8.0,18.0,0.44,1120.0,3465.0,0.32,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,0.0
5.2,10.0,0.52,564.0,2260.0,0.25,2.6,5.0,0.52,5,2,2.5,2.26,1.0,2.26,1.0
17.0,17.0,1.0,2880.0,3888.0,0.74,8.0,8.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
10.0,15.0,0.67,1440.0,2520.0,0.57,4.0,7.0,0.57,1,1,1.0,1.0,1.0,1.0,0.0
15.0,11.33,1.32,2304.0,1860.0,1.24,7.0,5.33,1.31,1,3,0.33,1.0,1.0,1.0,0.0
19.0,9.0,2.11,3888.0,1738.4,2.24,1.0,4.4,0.23,1,5,0.2,1.0,1.78,0.56,0.0
1.0,16.0,0.06,180.0,2700.0,0.07,1.0,7.0,0.14,1,1,1.0,1.0,1.0,1.0,0.0
9.0,17.0,0.53,1176.0,3240.0,0.36,4.0,8.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
18.0,6.0,3.0,5040.0,576.0,8.75,8.0,3.0,2.67,1,1,1.0,1.0,1.8399999999999999,0.54,1.0
8.0,5.0,1.6,840.0,378.0,2.22,4.0,3.0,1.33,1,1,1.0,1.0,1.0,1.0,1.0
16.0,15.4,1.04,3600.0,4166.4,0.86,7.0,7.0,1.0,1,5,0.2,1.0,1.0,1.0,0.0
4.0,11.0,0.36,400.0,1921.33,0.21,2.0,5.0,0.4,1,6,0.17,1.0,2.0700000000000003,0.48,0.0
8.0,20.0,0.4,1260.0,8640.0,0.15,4.0,9.0,0.44,1,1,1.0,1.0,1.92,0.52,0.0
1.0,7.43,0.13,180.0,1689.57,0.11,1.0,3.71,0.27,1,7,0.14,1.0,1.0,1.0,0.0
2.0,9.0,0.22,240.0,980.0,0.24,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
20.0,20.0,1.0,4536.0,5184.0,0.88,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
14.0,10.67,1.31,2240.0,2200.67,1.02,6.0,5.0,1.2,1,3,0.33,1.0,1.0,1.0,0.0
8.0,13.0,0.62,875.0,1792.0,0.49,4.0,6.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
6.0,2.0,3.0,700.0,240.0,2.92,3.0,1.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
10.0,8.0,1.25,1225.0,756.0,1.62,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
11.0,11.0,1.0,2160.0,2100.0,1.03,5.0,5.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
13.0,9.0,1.44,1920.0,896.0,2.14,6.0,4.0,1.5,1,1,1.0,1.0,1.0,1.0,1.0
11.75,6.5,1.81,1884.0,906.0,2.08,5.0,3.0,1.67,4,2,2.0,1.8900000000000001,1.0,1.89,1.0
10.38,4.5,2.31,1595.25,568.0,2.81,4.88,2.5,1.95,8,2,4.0,1.0,1.0,1.0,1.0
4.0,12.75,0.31,336.0,2566.12,0.13,1.0,6.0,0.17,1,8,0.12,1.0,1.0,1.0,0.0
5.0,3.0,1.67,648.0,360.0,1.8,3.0,2.0,1.5,1,1,1.0,1.0,1.8900000000000001,0.53,1.0
15.0,18.0,0.83,2592.0,4608.0,0.56,7.0,8.0,0.88,1,1,1.0,1.0,1.77,0.56,1.0
13.29,11.5,1.16,2651.57,2075.0,1.28,6.14,5.12,1.2,7,8,0.88,1.0,1.0,1.0,1.0
16.0,13.0,1.23,2592.0,1890.0,1.37,7.0,6.0,1.17,1,1,1.0,1.0,1.0,1.0,1.0
4.0,19.5,0.21,375.0,6104.0,0.06,1.0,9.0,0.11,1,2,0.5,1.0,1.8399999999999999,0.54,0.0
20.0,12.67,1.58,8064.0,2176.0,3.71,9.0,5.67,1.59,1,3,0.33,1.92,1.0,1.92,1.0
15.0,1.0,15.0,2520.0,192.0,13.12,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,1.0
14.0,7.5,1.87,2304.0,1431.0,1.61,1.0,3.75,0.27,1,4,0.25,1.0,1.0,1.0,0.0
7.0,14.0,0.5,840.0,2880.0,0.29,4.0,6.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
7.0,13.86,0.51,700.0,2604.0,0.27,4.0,6.29,0.64,1,7,0.14,1.0,1.0,1.0,0.0
11.0,17.0,0.65,1470.0,3584.0,0.41,5.0,1.0,5.0,1,1,1.0,1.8399999999999999,1.0,1.84,1.0
15.0,10.38,1.45,3005.33,1640.0,1.83,6.67,4.75,1.4,3,8,0.38,1.0,2.19,0.46,0.0
5.67,12.0,0.47,611.0,2617.33,0.23,1.0,5.67,0.18,3,3,1.0,1.0,1.0,1.0,0.0
15.0,14.0,1.07,3200.0,3285.33,0.97,7.0,6.67,1.05,1,3,0.33,1.0,1.0,1.0,0.0
11.0,10.67,1.03,1400.0,1811.0,0.77,5.0,4.67,1.07,1,6,0.17,1.0,1.0,1.0,0.0
7.0,1.0,7.0,630.0,180.0,3.5,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,13.0,0.69,1440.0,3024.0,0.48,4.0,6.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
17.0,7.38,2.3,3528.0,1034.25,3.41,1.0,3.62,0.28,1,8,0.12,1.0,1.78,0.56,0.0
6.4,13.5,0.47,762.0,3531.75,0.22,3.4,6.0,0.57,5,4,1.25,2.09,1.92,1.09,0.0
15.0,15.0,1.0,3250.0,2430.0,1.34,7.0,7.0,1.0,1,1,1.0,1.8900000000000001,1.0,1.89,0.0
1.0,2.0,0.5,180.0,240.0,0.75,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
11.0,20.0,0.55,1440.0,3780.0,0.38,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,0.0
10.5,9.0,1.17,1639.62,800.0,2.05,1.0,1.0,1.0,8,1,8.0,1.0,1.0,1.0,1.0
8.0,16.0,0.5,720.0,4032.0,0.18,4.0,7.0,0.57,1,1,1.0,1.0,1.0,1.0,0.0
17.0,12.12,1.4,3528.0,2257.0,1.56,8.0,5.5,1.45,1,8,0.12,1.0,2.15,0.47,0.0
20.0,13.0,1.54,4704.0,1800.0,2.61,9.0,1.0,9.0,1,1,1.0,1.92,1.0,1.92,1.0
9.0,19.0,0.47,980.0,5544.0,0.18,4.0,9.0,0.44,1,1,1.0,1.0,1.0,1.0,0.0
12.0,5.0,2.4,2219.12,441.33,5.03,5.5,1.0,5.5,8,3,2.67,1.8399999999999999,1.0,1.84,1.0
6.0,11.25,0.53,720.0,2500.75,0.29,3.0,5.38,0.56,1,8,0.12,1.0,2.2199999999999998,0.45,0.0
18.0,9.0,2.0,3888.0,1504.0,2.59,8.0,4.5,1.78,1,2,0.5,1.0,1.0,1.0,0.0
6.33,3.5,1.81,968.0,330.0,2.93,3.17,1.0,3.17,6,2,3.0,1.0,1.0,1.0,1.0
17.0,10.0,1.7,2880.0,1440.0,2.0,8.0,4.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
14.0,2.0,7.0,2240.0,216.0,10.37,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,11.75,0.77,900.0,2267.62,0.4,4.0,5.38,0.74,1,8,0.12,1.0,1.78,0.56,0.0
10.8,5.0,2.16,2257.8,450.0,5.02,5.2,3.0,1.73,5,1,5.0,1.9,1.0,1.9,1.0
15.0,7.0,2.14,3456.0,672.0,5.14,7.0,4.0,1.75,1,1,1.0,1.0,1.0,1.0,1.0
5.0,8.0,0.62,420.0,900.0,0.47,3.0,4.0,0.75,1,1,1.0,1.0,1.0,1.0,0.0
12.0,15.0,0.8,1440.0,2592.0,0.56,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,0.0
7.0,15.57,0.45,630.0,3315.86,0.19,4.0,7.14,0.56,1,7,0.14,1.0,1.0,1.0,0.0
12.0,6.0,2.0,1750.0,540.0,3.24,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,1.0
8.2,6.0,1.37,1290.8,600.0,2.15,4.0,3.0,1.33,5,1,5.0,1.0,1.0,1.0,1.0
7.0,9.0,0.78,640.0,1280.0,0.5,4.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
3.0,1.0,3.0,320.0,180.0,1.78,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
2.0,12.25,0.16,240.0,2366.0,0.1,1.0,6.0,0.17,1,4,0.25,1.0,1.88,0.53,0.0
4.0,11.0,0.36,400.0,1877.0,0.21,2.0,5.0,0.4,1,8,0.12,1.0,2.1799999999999997,0.46,0.0
8.71,10.0,0.87,1150.29,1618.0,0.71,4.43,1.0,4.43,7,5,1.4,1.0,1.0,1.0,1.0
