lv1,lv2,lvrel,att1,att2,attrel,tech1,tech2,techrel,n1,n2,nrel,wp1,wp2,wprel,y
12.0,3.0,4.0,1512.0,288.0,5.25,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,1.0
12.0,16.0,0.75,2100.0,4032.0,0.52,5.0,7.0,0.71,1,1,1.0,1.0,1.0,1.0,0.0
11.0,7.0,1.57,1344.0,720.0,1.87,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
12.0,14.0,0.86,2016.0,2304.0,0.88,5.0,6.0,0.83,1,1,1.0,1.0,1.0,1.0,1.0
1.0,4.0,0.25,192.0,375.0,0.51,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
14.0,17.0,0.82,2304.0,3360.0,0.69,6.0,8.0,0.75,1,1,1.0,1.0,1.0,1.0,0.0
5.0,7.0,0.71,450.0,750.0,0.6,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
13.0,15.0,0.87,2184.0,2688.0,0.81,6.0,7.0,0.86,1,1,1.0,1.8199999999999998,1.0,1.82,1.0
13.0,2.0,6.5,1890.0,216.0,8.75,6.0,1.0,6.0,1,1,1.0,1.0,1.0,1.0,1.0
11.14,10.12,1.1,1964.14,1622.62,1.21,1.0,1.0,1.0,7,8,0.88,1.0,1.78,0.56,0.0
12.0,3.0,4.0,1500.0,300.0,5.0,5.0,2.0,2.5,1,1,1.0,1.0,1.0,1.0,1.0
16.0,10.0,1.6,3024.0,2581.33,1.17,1.0,5.0,0.2,1,3,0.33,1.0,1.0,1.0,0.0
12.5,7.33,1.71,2209.25,1170.0,1.89,1.0,3.67,0.27,8,3,2.67,1.0,1.0,1.0,1.0
10.0,16.0,0.62,1080.0,3860.67,0.28,1.0,7.33,0.14,1,3,0.33,1.0,1.0,1.0,0.0
8.0,10.25,0.78,1050.0,1652.0,0.64,4.0,4.75,0.84,1,4,0.25,1.0,1.94,0.52,0.0
9.5,15.83,0.6,1143.75,3441.0,0.33,1.0,7.17,0.14,4,6,0.67,2.05,1.8900000000000001,1.08,0.0
7.17,13.8,0.52,1095.0,2468.8,0.44,3.33,1.0,3.33,6,5,1.2,2.12,1.94,1.09,0.0
5.0,3.0,1.67,500.0,300.0,1.67,3.0,2.0,1.5,1,1,1.0,1.0,1.0,1.0,1.0
10.5,9.67,1.09,1512.0,1429.33,1.06,1.0,1.0,1.0,2,3,0.67,1.0,1.0,1.0,0.0
11.0,13.14,0.84,2496.0,2701.71,0.92,5.0,6.0,0.83,3,7,0.43,1.0,1.78,0.56,0.0
6.0,15.0,0.4,480.0,3456.0,0.14,1.0,7.0,0.14,1,1,1.0,1.0,1.8199999999999998,0.55,0.0
9.0,12.0,0.75,1344.0,1965.33,0.68,4.0,1.0,4.0,1,6,0.17,1.0,1.0,1.0,0.0
5.75,8.0,0.72,735.0,1256.0,0.59,3.0,3.67,0.82,4,3,1.33,1.0,1.0,1.0,0.0
14.0,8.0,1.75,2400.0,784.0,3.06,6.0,4.0,1.5,1,1,1.0,1.8199999999999998,1.0,1.82,1.0
11.0,15.0,0.73,1800.0,1920.0,0.94,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,8.0,1.12,1054.0,804.0,1.31,1.0,1.0,1.0,6,2,3.0,1.0,1.0,1.0,1.0
17.0,1.0,17.0,4320.0,192.0,22.5,8.0,1.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0
11.67,11.5,1.01,1848.33,2312.0,0.8,5.33,1.0,5.33,6,2,3.0,1.0,1.0,1.0,1.0
8.0,8.33,0.96,672.0,1535.33,0.44,1.0,3.83,0.26,1,6,0.17,1.0,1.78,0.56,0.0
15.0,9.0,1.67,2646.0,1152.0,2.3,7.0,4.0,1.75,1,1,1.0,1.0,1.0,1.0,1.0
9.0,8.0,1.12,1050.0,840.0,1.25,4.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
1.0,12.5,0.08,180.0,2712.5,0.07,1.0,5.88,0.17,1,8,0.12,1.0,1.0,1.0,0.0
15.0,17.0,0.88,3360.0,4608.0,0.73,7.0,8.0,0.88,1,1,1.0,1.0,1.0,1.0,0.0
9.0,15.5,0.58,960.0,4770.0,0.2,1.0,7.0,0.14,1,2,0.5,1.0,1.0,1.0,0.0
14.0,8.0,1.75,2880.0,1260.0,2.29,6.0,4.0,1.5,1,1,1.0,1.0,1.0,1.0,1.0
17.0,10.0,1.7,3888.0,1008.0,3.86,8.0,4.0,2.0,1,1,1.0,1.0,1.8900000000000001,0.53,0.0
1.0,2.0,0.5,180.0,240.0,0.75,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
15.0,17.0,0.88,2240.0,3840.0,0.58,7.0,8.0,0.88,1,1,1.0,1.0,1.0,1.0,0.0
13.0,9.0,1.44,1800.0,960.0,1.88,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
1.0,8.0,0.12,192.0,864.0,0.22,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
10.0,8.67,1.15,1728.0,1266.83,1.36,4.0,1.0,4.0,1,6,0.17,1.0,1.8199999999999998,0.55,0.0
15.0,18.0,0.83,2646.0,3888.0,0.68,1.0,8.0,0.12,1,1,1.0,1.0,1.0,1.0,0.0
8.0,15.0,0.53,840.0,3024.0,0.28,4.0,7.0,0.57,1,1,1.0,1.8900000000000001,1.0,1.89,1.0
10.0,10.33,0.97,972.0,1456.0,0.67,1.0,1.0,1.0,1,3,0.33,1.0,1.8399999999999999,0.54,0.0
19.0,1.0,19.0,3640.0,180.0,20.22,9.0,1.0,9.0,1,1,1.0,1.8,1.0,1.8,1.0
20.0,11.33,1.77,4608.0,2606.67,1.77,9.0,5.17,1.74,1,6,0.17,1.0,1.0,1.0,0.0
17.0,8.0,2.12,3150.0,900.0,3.5,8.0,4.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,14.0,0.64,1200.0,2016.0,0.6,4.0,6.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
12.0,11.38,1.05,1664.0,2021.12,0.82,5.0,1.0,5.0,1,8,0.12,1.0,1.0,1.0,0.0
19.0,15.0,1.27,6048.0,3640.0,1.66,9.0,7.0,1.29,1,1,1.0,1.0,1.0,1.0,1.0
10.0,19.0,0.53,2240.0,4480.0,0.5,4.0,9.0,0.44,1,1,1.0,1.0,1.0,1.0,0.0
8.0,1.0,8.0,900.0,162.0,5.56,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
12.5,19.0,0.66,2400.0,4000.0,0.6,5.5,9.0,0.61,2,1,2.0,1.0,1.0,1.0,0.0
8.4,7.33,1.15,1207.0,1420.0,0.85,4.0,3.67,1.09,5,3,1.67,1.0,1.0,1.0,1.0
5.0,20.0,0.25,432.0,3960.0,0.11,3.0,9.0,0.33,1,1,1.0,1.0,1.0,1.0,0.0
9.0,11.33,0.79,1321.2,2267.0,0.58,4.0,5.5,0.73,5,6,0.83,2.05,1.87,1.1,0.0
13.0,5.0,2.6,2400.0,420.0,5.71,6.0,3.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
13.0,6.62,1.96,1890.0,1176.25,1.61,6.0,3.38,1.78,1,8,0.12,1.0,1.0,1.0,0.0
8.0,1.0,8.0,980.0,180.0,5.44,4.0,1.0,4.0,1,1,1.0,1.0,1.8399999999999999,0.54,1.0
19.0,14.75,1.29,5400.0,2787.0,1.94,9.0,1.0,9.0,1,4,0.25,1.0,1.0,1.0,0.0
6.33,9.5,0.67,711.67,1185.67,0.6,3.33,1.0,3.33,3,6,0.5,1.0,1.78,0.56,0.0
11.0,11.0,1.0,1280.0,2268.0,0.56,1.0,5.33,0.19,1,3,0.33,1.0,2.3200000000000003,0.43,0.0
6.0,8.0,0.75,720.0,720.0,1.0,3.0,4.0,0.75,1,1,1.0,1.9,1.0,1.9,0.0
6.0,8.8,0.68,504.0,1204.0,0.42,1.0,1.0,1.0,1,5,0.2,1.0,1.87,0.53,0.0
18.0,13.0,1.38,4032.0,2520.0,1.6,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
11.0,14.0,0.79,2220.0,2016.0,1.1,5.5,6.0,0.92,2,1,2.0,1.9,1.0,1.9,1.0
4.83,12.71,0.38,490.0,2845.71,0.17,2.5,5.86,0.43,6,7,0.86,1.0,1.92,0.52,0.0
15.0,14.0,1.07,2970.0,2940.0,1.01,7.0,6.0,1.17,1,1,1.0,1.0,1.0,1.0,1.0
9.5,10.0,0.95,1140.0,2104.5,0.54,4.5,4.75,0.95,2,4,0.5,1.0,1.9,0.53,0.0
14.0,16.0,0.88,2160.0,3024.0,0.71,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
12.0,10.8,1.11,1728.0,1739.2,0.99,5.0,1.0,5.0,1,5,0.2,1.0,1.8900000000000001,0.53,0.0
8.0,9.0,0.89,1215.14,1577.67,0.77,3.86,4.33,0.89,7,3,2.33,1.0,1.0,1.0,1.0
19.0,6.0,3.17,5280.0,540.0,9.78,9.0,1.0,9.0,1,1,1.0,1.0,1.0,1.0,1.0
8.0,17.0,0.47,900.0,3240.0,0.28,1.0,8.0,0.12,1,1,1.0,1.0,1.0,1.0,0.0
3.0,1.0,3.0,360.0,180.0,2.0,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
1.0,13.0,0.08,180.0,1728.0,0.1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
9.0,4.0,2.25,896.0,400.0,2.24,1.0,1.0,1.0,1,1,1.0,1.0,1.77,0.56,1.0
7.0,8.5,0.82,720.0,1032.25,0.7,4.0,4.0,1.0,1,4,0.25,1.0,1.0,1.0,0.0
15.0,20.0,0.75,2112.0,6480.0,0.33,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
18.0,17.0,1.06,5376.0,3234.0,1.66,8.0,1.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0
14.0,11.71,1.2,2240.0,1906.57,1.17,6.0,1.0,6.0,1,7,0.14,1.0,1.0,1.0,0.0
3.0,11.29,0.27,360.0,2103.71,0.17,2.0,5.29,0.38,1,7,0.14,1.0,2.2,0.45,0.0
20.0,12.33,1.62,6336.0,2182.0,2.9,9.0,5.5,1.64,1,6,0.17,1.0,1.0,1.0,0.0
4.0,9.29,0.43,394.67,1397.0,0.28,1.0,4.43,0.23,3,7,0.43,1.0,1.8,0.56,0.0
9.0,9.75,0.92,1733.0,1592.0,1.09,4.29,1.0,4.29,7,4,1.75,1.0,1.0,1.0,1.0
1.0,17.0,0.06,162.0,3240.0,0.05,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
16.0,11.0,1.45,2700.0,1440.0,1.88,7.0,5.0,1.4,1,1,1.0,1.0,1.0,1.0,0.0
7.0,16.0,0.44,868.0,4207.0,0.21,3.67,7.0,0.52,3,2,1.5,1.0,1.0,1.0,0.0
7.75,14.5,0.53,1036.25,2186.0,0.47,3.5,6.5,0.54,4,2,2.0,1.0,1.0,1.0,1.0
3.0,4.0,0.75,300.0,360.0,0.83,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
13.62,8.33,1.64,2723.25,1445.0,1.88,6.25,1.0,6.25,8,6,1.33,1.0,1.0,1.0,1.0
10.88,9.62,1.13,2536.5,1508.0,1.68,5.0,4.38,1.14,8,8,1.0,2.21,1.78,1.24,1.0
18.0,10.8,1.67,4032.0,2448.0,1.65,8.0,4.8,1.67,1,5,0.2,1.0,1.0,1.0,0.0
3.0,2.0,1.5,288.0,240.0,1.2,2.0,1.0,2.0,1,1,1.0,1.76,1.92,0.92,0.0
1.0,9.0,0.11,180.0,1528.0,0.12,1.0,1.0,1.0,1,5,0.2,1.0,1.92,0.52,0.0
13.0,10.12,1.28,2160.5,1962.12,1.1,5.83,4.62,1.26,6,8,0.75,1.0,1.8399999999999999,0.54,0.0
13.0,8.0,1.62,1920.0,720.0,2.67,6.0,4.0,1.5,1,1,1.0,1.0,1.8900000000000001,0.53,0.0
12.0,14.0,0.86,1728.0,2835.0,0.61,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,1.0
15.0,8.4,1.79,2772.0,1509.0,1.84,7.0,4.0,1.75,1,5,0.2,1.0,1.8199999999999998,0.55,0.0
11.12,14.38,0.77,1933.25,3342.25,0.58,5.12,6.5,0.79,8,8,1.0,2.21,2.21,1.0,0.0
7.8,9.62,0.81,1135.6,1435.5,0.79,3.8,4.5,0.84,5,8,0.62,1.8399999999999999,1.0,1.84,0.0
20.0,9.25,2.16,8640.0,1599.0,5.4,9.0,4.75,1.89,1,4,0.25,1.0,1.78,0.56,1.0
15.0,16.0,0.94,3360.0,3072.0,1.09,7.0,1.0,7.0,1,1,1.0,1.0,1.0,1.0,0.0
13.0,9.0,1.44,1890.0,1080.0,1.75,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
15.0,14.0,1.07,2646.0,1848.0,1.43,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
13.6,11.5,1.18,2574.4,2065.0,1.25,6.0,5.25,1.14,5,4,1.25,1.0,1.78,0.56,1.0
10.0,4.0,2.5,1344.0,360.0,3.73,4.0,2.0,2.0,1,1,1.0,1.0,1.87,0.53,1.0
7.75,6.0,1.29,1005.0,732.5,1.37,4.0,1.0,4.0,4,2,2.0,1.0,1.0,1.0,1.0
13.5,13.0,1.04,2292.0,2309.6,0.99,6.0,1.0,6.0,2,5,0.4,1.0,1.78,0.56,0.0
1.0,15.0,0.07,180.0,2430.0,0.07,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
10.0,13.5,0.74,1341.67,3183.67,0.42,4.33,6.17,0.7,3,6,0.5,1.0,1.0,1.0,0.0
13.0,7.0,1.86,2730.38,995.86,2.74,6.12,3.43,1.78,8,7,1.14,1.8,1.0,1.8,1.0
9.5,13.0,0.73,1200.0,1764.0,0.68,4.5,6.0,0.75,2,1,2.0,1.0,1.0,1.0,1.0
8.62,15.0,0.57,1653.12,2970.0,0.56,4.25,7.0,0.61,8,1,8.0,1.0,1.0,1.0,1.0
4.0,12.0,0.33,448.0,1944.0,0.23,2.0,5.0,0.4,1,1,1.0,1.92,1.0,1.92,0.0
9.0,13.14,0.68,1176.0,2102.86,0.56,4.0,1.0,4.0,1,7,0.14,1.0,1.0,1.0,0.0
17.0,13.0,1.31,4410.0,2646.0,1.67,8.0,6.0,1.33,1,1,1.0,1.0,1.78,0.56,1.0
8.0,9.0,0.89,1152.0,960.0,1.2,4.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
14.5,16.0,0.91,2892.0,3840.0,0.75,1.0,7.0,0.14,2,1,2.0,1.0,1.0,1.0,1.0
6.0,6.0,1.0,560.0,600.0,0.93,3.0,3.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
17.0,2.0,8.5,3168.0,225.0,14.08,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,15.0,0.6,1200.0,2250.0,0.53,4.0,7.0,0.57,1,1,1.0,1.78,1.0,1.78,0.0
10.33,5.0,2.07,1914.67,384.0,4.99,4.83,3.0,1.61,6,1,6.0,1.0,1.0,1.0,1.0
5.0,9.0,0.56,450.0,1296.0,0.35,3.0,4.0,0.75,1,1,1.0,1.0,1.0,1.0,0.0
15.0,11.0,1.36,3584.0,1728.0,2.07,7.0,5.0,1.4,1,1,1.0,1.0,1.0,1.0,1.0
7.0,15.0,0.47,720.0,2450.0,0.29,1.0,7.0,0.14,1,1,1.0,1.0,1.0,1.0,0.0
7.0,2.0,3.5,700.0,240.0,2.92,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
11.0,20.0,0.55,1350.0,5070.0,0.27,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
4.0,12.0,0.33,315.0,2205.0,0.14,2.0,5.0,0.4,1,1,1.0,1.8199999999999998,1.0,1.82,0.0
12.0,9.0,1.33,2268.0,1575.0,1.44,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,0.0
12.2,11.62,1.05,2086.0,2164.12,0.96,5.6,5.38,1.04,5,8,0.62,1.0,1.0,1.0,0.0
11.0,11.25,0.98,1250.0,1770.38,0.71,5.0,1.0,5.0,1,8,0.12,1.0,1.92,0.52,0.0
7.0,10.0,0.7,700.0,1008.0,0.69,4.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
14.0,13.0,1.08,1960.0,2016.0,0.97,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
14.0,13.5,1.04,2205.0,2997.0,0.74,6.0,6.0,1.0,1,2,0.5,1.77,1.0,1.77,0.0
12.0,14.33,0.84,1696.67,2905.0,0.58,5.67,6.5,0.87,3,6,0.5,1.8199999999999998,1.0,1.82,0.0
19.0,14.0,1.36,4032.0,2268.0,1.78,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
7.0,6.0,1.17,852.0,695.0,1.23,3.33,1.0,3.33,3,4,0.75,1.0,1.0,1.0,0.0
11.0,4.0,2.75,2016.0,375.0,5.38,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,10.4,0.87,882.0,1407.8,0.63,4.0,1.0,4.0,1,5,0.2,1.0,1.0,1.0,0.0
8.5,9.4,0.9,1845.0,1361.0,1.36,4.0,1.0,4.0,4,5,0.8,1.0,1.0,1.0,1.0
18.0,11.33,1.59,3969.0,1994.67,1.99,8.0,5.33,1.5,1,3,0.33,1.0,1.0,1.0,0.0
16.0,12.0,1.33,2700.0,1963.5,1.38,1.0,5.75,0.17,1,4,0.25,1.9,1.0,1.9,0.0
5.0,13.5,0.37,720.0,2246.0,0.32,3.0,6.0,0.5,1,2,0.5,1.0,1.0,1.0,0.0
11.67,15.0,0.78,2069.33,3556.0,0.58,5.33,7.0,0.76,6,3,2.0,1.94,1.0,1.94,1.0
16.75,6.5,2.58,4044.0,865.25,4.67,7.75,3.0,2.58,4,4,1.0,1.0,1.0,1.0,1.0
3.0,5.5,0.55,320.0,768.75,0.42,1.0,2.75,0.36,1,4,0.25,1.97,1.0,1.97,0.0
18.0,10.0,1.8,5103.0,1512.0,3.38,8.0,4.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
11.2,10.0,1.12,2471.2,2117.83,1.17,5.2,4.5,1.16,5,6,0.83,1.0,1.0,1.0,1.0
6.0,13.0,0.46,700.0,1750.0,0.4,3.0,6.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
14.0,10.0,1.4,1728.0,1125.0,1.54,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
14.0,19.0,0.74,2880.0,6600.0,0.44,6.0,9.0,0.67,1,1,1.0,1.0,1.0,1.0,0.0
3.0,15.33,0.2,252.0,2738.67,0.09,1.0,1.0,1.0,1,6,0.17,1.0,1.0,1.0,0.0
16.0,6.0,2.67,2940.0,1024.0,2.87,1.0,3.0,0.33,1,3,0.33,1.0,1.0,1.0,0.0
17.0,11.17,1.52,2880.0,1721.33,1.67,1.0,1.0,1.0,1,6,0.17,1.0,1.0,1.0,0.0
12.0,9.0,1.33,2016.0,882.0,2.29,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,1.0
3.0,16.0,0.19,384.0,3600.0,0.11,2.0,7.0,0.29,1,1,1.0,1.0,1.0,1.0,0.0
12.0,13.0,0.92,1620.0,2016.0,0.8,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,1.0
4.0,10.0,0.4,400.0,1225.0,0.33,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
19.0,7.0,2.71,4480.0,720.0,6.22,9.0,4.0,2.25,1,1,1.0,1.0,1.0,1.0,1.0
14.0,9.0,1.56,4032.0,750.0,5.38,6.0,4.0,1.5,1,1,1.0,1.0,1.0,1.0,1.0
17.0,20.0,0.85,3150.0,4536.0,0.69,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
16.0,11.83,1.35,2880.0,2458.67,1.17,7.0,1.0,7.0,1,6,0.17,1.0,2.12,0.47,0.0
6.4,12.2,0.52,996.0,2357.6,0.42,1.0,5.6,0.18,5,5,1.0,1.0,1.0,1.0,0.0
20.0,13.6,1.47,4356.0,2523.2,1.73,1.0,6.2,0.16,1,5,0.2,1.0,1.0,1.0,0.0
3.0,6.0,0.5,252.0,600.0,0.42,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,0.0
17.0,19.0,0.89,3456.0,4320.0,0.8,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
19.0,8.75,2.17,5390.0,1588.0,3.39,9.0,4.25,2.12,1,4,0.25,1.0,1.0,1.0,0.0
9.62,12.33,0.78,1281.75,2573.67,0.5,1.0,5.67,0.18,8,6,1.33,1.97,2.09,0.94,0.0
15.0,10.0,1.5,3154.0,1691.2,1.86,1.0,4.6,0.22,4,5,0.8,1.0,1.0,1.0,0.0
2.0,14.0,0.14,240.0,3780.0,0.06,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
11.0,9.0,1.22,1800.0,1704.0,1.06,5.0,4.33,1.15,1,3,0.33,1.0,1.94,0.52,0.0
5.0,11.71,0.43,652.0,1958.57,0.33,2.6,1.0,2.6,5,7,0.71,1.0,1.92,0.52,0.0
20.0,13.0,1.54,4800.0,1458.0,3.29,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
6.0,7.67,0.78,540.0,802.67,0.67,1.0,1.0,1.0,1,3,0.33,1.0,1.0,1.0,0.0
19.0,10.86,1.75,4410.0,1644.57,2.68,1.0,1.0,1.0,1,7,0.14,1.0,1.92,0.52,0.0
11.0,15.0,0.73,1512.0,3150.0,0.48,5.0,7.0,0.71,1,1,1.0,1.0,1.0,1.0,0.0
10.12,10.8,0.94,1694.25,2421.6,0.7,1.0,4.8,0.21,8,5,1.6,1.0,1.92,0.52,1.0
2.0,17.0,0.12,216.0,3780.0,0.06,1.0,8.0,0.12,1,1,1.0,1.8399999999999999,1.0,1.84,0.0
13.0,15.33,0.85,2427.33,4236.0,0.57,1.0,7.0,0.14,3,3,1.0,1.0,1.0,1.0,0.0
14.0,10.0,1.4,2352.0,945.0,2.49,6.0,1.0,6.0,1,1,1.0,1.0,1.0,1.0,1.0
19.0,11.0,1.73,4480.0,1680.0,2.67,1.0,5.0,0.2,1,1,1.0,1.0,1.0,1.0,1.0
18.0,13.0,1.38,3024.0,1800.0,1.68,1.0,6.0,0.17,1,1,1.0,1.0,1.0,1.0,0.0
12.5,6.83,1.83,1855.0,858.0,2.16,6.0,3.33,1.8,2,6,0.33,1.0,1.77,0.56,0.0
7.0,11.83,0.59,672.0,2282.67,0.29,1.0,5.83,0.17,1,6,0.17,1.0,1.8199999999999998,0.55,0.0
9.43,10.0,0.94,1421.0,1440.0,0.99,4.43,4.0,1.11,7,1,7.0,1.8,1.0,1.8,1.0
2.0,15.0,0.13,240.0,2940.0,0.08,1.0,7.0,0.14,1,1,1.0,1.0,1.0,1.0,0.0
7.0,13.33,0.53,1152.0,2848.0,0.4,4.0,6.0,0.67,1,3,0.33,1.0,1.9,0.53,0.0
16.0,13.5,1.19,3360.0,2340.0,1.44,7.0,6.0,1.17,1,2,0.5,1.8,1.0,1.8,1.0
17.0,13.0,1.31,3150.0,2058.0,1.53,8.0,1.0,8.0,1,1,1.0,1.97,1.0,1.97,1.0
9.0,1.0,9.0,882.0,192.0,4.59,1.0,1.0,1.0,1,1,1.0,1.76,1.0,1.76,1.0
11.0,7.0,1.57,1400.0,900.0,1.56,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
7.0,10.0,0.7,840.0,1125.0,0.75,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,11.6,0.78,980.0,2047.6,0.48,1.0,5.4,0.19,1,5,0.2,1.0,1.0,1.0,0.0
9.0,7.0,1.29,1050.0,700.0,1.5,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
12.12,10.0,1.21,2428.0,1680.0,1.45,5.5,4.5,1.22,8,2,4.0,1.92,1.0,1.92,1.0
1.0,8.0,0.12,180.0,1181.83,0.15,1.0,3.83,0.26,1,6,0.17,1.0,1.92,0.52,0.0
8.0,10.2,0.78,1152.0,1930.4,0.6,4.0,5.0,0.8,1,5,0.2,1.0,1.92,0.52,0.0
19.0,6.0,3.17,5616.0,576.0,9.75,9.0,3.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
20.0,18.0,1.11,4536.0,4800.0,0.94,9.0,8.0,1.12,1,1,1.0,1.0,1.0,1.0,1.0
11.43,11.2,1.02,2069.0,1848.4,1.12,5.29,5.4,0.98,7,5,1.4,1.0,1.94,0.52,1.0
11.5,8.25,1.39,1822.0,1469.25,1.24,5.5,1.0,5.5,2,4,0.5,1.0,1.87,0.53,0.0